dataprotect
29.5370000000298
4.3859999999404
25.7
10.7710000002384
36.6469999998808
22.58
52.74
26.3169999999926
11.5989999997616
9.1420000000298
9.60700000047684
16.94
45.0800000000163
46.01
40.39
17.625999999982
18.3029999995232
9.39
29.3380000000075
4.31699999988079
36.6680000000075
31.2119999992847
21.71
11.21
22.945
34.7689999997616
4.75099999999627
26.0459999990463
10.4834500000001
32.14
29.6710000002384
20.5290000000596
7.94
63.19
29.6610000000001
20.4849999998987
31.5060000002384
11.8160999997053
20.7829999995232
38.55
37.03
37.1369999992848
12.28
14.1940000003576
16.895
63.23
75.19
17.07
9.8239999999851
15.14
8.055
101.893000000007
7.99715000030119
13.82
9.25
12.08
4.78
72.1289999997616
29.6859999999404
52.32
9.22
28.58
20.4930000001192
5.54900000035763
8.70799999999988
3.08
39.2120000004768
12.3139999999851
13.53
32.0139999997616
25.4370000000298
12.9410000002384
15.51
10.6239999997616
33.98
14.9990000000596
38.68
37.3640000009537
363.22
12.0340000003576
21.6079999999702
24.445
9.9960000000149
16.8579999998212
11.0490000009537
37.9
29.7970000001788
22.3879999998212
42.9529999995232
37.59
5.05
44.125999994576
16.3
12.8490000000596
8.89
25.6029999999702
12.0390000000596
22.8840000009537
14.38
9.85
15.6289999997616
22.5559999990463
10.5460000002384
43.09
17.8609999996424
42.42
17.5639999997616
8.2609999999404
31.4060000038147
27.3560000000149
53.5880000000005
36.46
7.61699999999954
11.1480000007153
31.42
7.13900000005961
27.9080000000075
40.4420000001788
72.7380000000005
19.54
8.79200000047684
59.985
69.09
10.21
27.3120000000298
29.4169999998808
11.6869999998808
21.27
6.645
8.26099999964237
18.5759999998845
18.7640000000596
47.9880000000075
21.2529999999702
26.5
18.1220000001788
11.8770000000298
37.6529999999702
23.010999994278
10.665
12.1720000001788
23.1409999996424
15.5469999992847
24.44
4.83
26.1269999998808
5.81
18.4739999997616
38.81
133.135999999642
17.11
22.4630000001192
16.1820000001788
14.4080000001192
9.61600000143051
76.1
31.48
6.67
4.74
24.51
7.89
5.945
29.47
48.425
12.3
10.85
45.7030000001192
107.691000000238
11.29
20.1
28.9570000000094
33.48
55.92
28.7310000002384
31.5940000000596
21.1460000000894
14.2029999999702
34.91
57.56
11.78
31.1590000000596
13.357000002861
22.23
9.94200000047684
7.5330000000447
9.54700000047684
33.06
13.0189999997616
13.5180000001192
7.12800000190735
7.39099999999991
27.62
9.46800000011921
32.41
11.6529999999999
7.52300000011921
19.2840000000596
34.57
19.3790000000596
23.63
6.6929999999702
24.1010000002384
16.5839999997616
16.855
9.02
19.68
5.03
26.115
22.4
9.94
9.87300000011921
42.0769999999902
11.38
11.4089999999944
30.72
20.1986000000034
12.07
19.0489999999997
36.33
17.31
29.86
27.56
28.1940000000596
4.44
